code,country,year,Rank_Ratio_2022,Ratio_green/fossil_for_2022,Rank_Percent_2022,Percent_of_Green_Energy_for_2022,lowcarbon,fossil,Other_renewablesTWh,BiofuelsTWh,SolarTWh,WindTWh,HydroTWh,NuclearTWh,GasTWh,CoalTWh,OilTWh
KAZ,Kazakhstan,1986,65,0.017672179,65,1.736529632,14.139703,800.1109,0,0,0,0,14.139703,0,109.256,465.9676,224.8873
KAZ,Kazakhstan,1987,65,0.020780288,65,2.035725858,16.949348,815.64547,0,0,0,0,16.949348,0,114.1335,484.1569,217.35507
KAZ,Kazakhstan,1988,65,0.024544895,65,2.395687587,20.673763,842.283624,0,0,0,0,20.673763,0,119.010994,505.0211,218.25153
KAZ,Kazakhstan,1989,65,0.026401188,65,2.572209374,21.85081547,827.645174,0,0,0,0,21.562393,0.28842247,122.912994,482.01697,222.71521
KAZ,Kazakhstan,1990,65,0.026002903,65,2.534388788,21.781181,837.64422,0,0,0,0,21.781181,0,131.00964,450.30725,256.32733
KAZ,Kazakhstan,1991,65,0.027306145,65,2.658033857,22.8202149,835.71719,0,0,0,0,21.290321,1.5298939,137.5455,439.57452,258.59717
KAZ,Kazakhstan,1992,65,0.02617817,65,2.551035555,21.619399,825.85601,0,0,0,0,20.302687,1.316712,141.4475,442.82013,241.58838
KAZ,Kazakhstan,1993,65,0.032893127,65,3.184562518,23.8254214,724.32825,0,0,0,0,22.55887,1.2665514,135.5945,402.12625,186.6075
KAZ,Kazakhstan,1994,65,0.044219103,65,4.23465755,28.2206537,638.2005,0,0,0,0,27.142204,1.0784497,98.5255,393.3724,146.3026
KAZ,Kazakhstan,1995,65,0.043321702,65,4.15228609,24.86039994,573.85557,0,0,0,0,24.634678,0.22572194,113.158,317.6904,143.00717
KAZ,Kazakhstan,1996,65,0.043920781,65,4.207290596,21.92848922,499.273665,0,0,0,0,21.677687,0.25080222,94.6235,283.7429,120.907265
KAZ,Kazakhstan,1997,65,0.045665143,65,4.367090455,20.0701998,439.508094,0,0,0,0,19.217472,0.8527278,74.274574,243.58575,121.64777
KAZ,Kazakhstan,1998,65,0.044404175,65,4.251627463,18.40967222,414.593275,0,0,0,0,18.15887,0.25080222,73.630745,239.85452,101.10801
KAZ,Kazakhstan,1999,65,0.046633034,65,4.455528617,18.132257,388.82859,0,0,0,0,18.132257,0,83.36623,222.0837,83.37866
KAZ,Kazakhstan,2000,65,0.064088156,65,6.022823951,22.269234,347.47815,0,0,0,0,22.269234,0,47.7995,207.46405,92.2146
KAZ,Kazakhstan,2001,65,0.060493344,65,5.704264349,23.740673,392.450996,0,0,0,0,23.740673,0,40.931976,259.34784,92.17118
KAZ,Kazakhstan,2002,65,0.0651943,65,6.120413871,25.947104,397.996514,0,0,0,0,25.947104,0,41.078304,262.75076,94.16745
KAZ,Kazakhstan,2003,65,0.056887561,65,5.382555613,25.012236,439.678476,0,0,0,0,25.012236,0,46.83375,290.11264,102.732086
KAZ,Kazakhstan,2004,65,0.049335301,65,4.701576386,23.216507,470.586105,0,0,0,0,23.216507,0,52.35442,309.25217,108.979515
KAZ,Kazakhstan,2005,65,0.046379866,65,4.432411905,22.49489,485.014125,0,0,0,0,22.49489,0,60.58933,312.6714,111.753395
KAZ,Kazakhstan,2006,65,0.042177171,65,4.047025001,22.103302,524.058434,0,0,0,0,22.103302,0,66.522194,329.56393,127.97231
KAZ,Kazakhstan,2007,65,0.039697463,65,3.818174493,23.105639,582.04321,0,0,0,0,23.105639,0,81.16604,362.14423,138.73294
KAZ,Kazakhstan,2008,65,0.033964829,65,3.28491141,20.962551,617.184065,0,0,0,0,20.962551,0,85.557655,392.9506,138.67581
KAZ,Kazakhstan,2009,65,0.034711836,65,3.354734586,19.211357,553.452635,0,0,0,0,19.211357,0,80.93388,359.7931,112.725655
KAZ,Kazakhstan,2010,65,0.037603338,65,3.624057164,22.265757,592.12182,0,0,0,0,22.265757,0,87.56788,388.25568,116.29826
KAZ,Kazakhstan,2011,65,0.032195144,65,3.119094676,21.74776952,675.498444,0,0,0,0.000405522,21.747364,0,98.736694,422.64,154.12175
KAZ,Kazakhstan,2012,65,0.029412557,65,2.857217657,20.94825483,712.22147,0,0,5.75806E-05,0.00730725,20.94089,0,107.33574,440.26526,164.62047
KAZ,Kazakhstan,2013,65,0.029472611,65,2.862884409,21.08410311,715.37955,0,0,0.002145995,0.01239711,21.06956,0,111.82619,435.88074,167.67262
KAZ,Kazakhstan,2014,65,0.029870074,65,2.900373031,22.42411025,750.72162,0,0,0.003356583,0.035936665,22.384817,0,148.29568,430.71915,171.70679
KAZ,Kazakhstan,2015,65,0.041252068,65,3.961775331,25.44225515,616.75103,0.001519489,0,0.12433722,0.35472444,24.961674,0,138.02618,318.00595,160.7189
KAZ,Kazakhstan,2016,65,0.046546845,65,4.447659998,32.08795692,689.3691,0.0059375,0,0.23665832,0.7361391,31.109222,0,150.1451,371.23032,167.99368
KAZ,Kazakhstan,2017,65,0.041560652,65,3.990228653,30.99116609,745.68528,0.006844722,0,0.24655667,0.9042097,29.833555,0,167.25644,407.11954,171.3093
KAZ,Kazakhstan,2018,65,0.037267986,65,3.592898487,28.8538905,774.22726,0.007751944,0,0.37374496,1.0194386,27.452955,0,166.70808,423.42175,184.09743
KAZ,Kazakhstan,2019,65,0.037277701,65,3.593801444,29.2540956,784.76126,0.015856,0,1.0312475,1.8639841,26.343008,0,197.04109,400.9196,186.80057
KAZ,Kazakhstan,2020,65,0.043526155,65,4.171065069,31.34137479,720.05843,0.020834887,0,3.2499535,2.7015624,25.369024,0,176.56163,379.28656,164.21024
KAZ,Kazakhstan,2021,65,0.042129196,65,4.042607749,32.93697798,781.80885,0.008185778,0,4.2627482,4.570457,24.095587,0,216.16681,389.98877,175.65327
KAZ,Kazakhstan,2022,65,0.042093595,65,4.03932962,35.02619343,832.10268,0.006583528,0,4.4195566,6.5975223,24.002531,0,217.13852,398.66843,216.29573
AZE,Azerbaijan,1965,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1966,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1967,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1968,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1969,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1970,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1971,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1972,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1973,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1974,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1975,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1976,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1977,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1978,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1979,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1980,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1981,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1982,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1983,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1984,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,1985,66,0.016796828,66,1.651935543,3.881231,231.06928,0,0,0,0,3.881231,0,132.81377,1.06996,97.18555
AZE,Azerbaijan,1986,66,0.009496268,66,0.940693744,2.3783975,250.456015,0,0,0,0,2.3783975,0,147.56868,1.06996,101.817375
AZE,Azerbaijan,1987,66,0.009801989,66,0.97068427,2.3783975,242.644374,0,0,0,0,2.3783975,0,145.74751,1.06996,95.826904
AZE,Azerbaijan,1988,66,0.008492088,66,0.842057994,2.0647626,243.13956,0,0,0,0,2.0647626,0,143.92635,1.06996,98.14325
AZE,Azerbaijan,1989,66,0.008326089,66,0.825733807,2.0647626,247.98708,0,0,0,0,2.0647626,0,151.2159,1.06996,95.70122
AZE,Azerbaijan,1990,66,0.019177454,66,1.881659981,4.902688,255.64853,0,0,0,0,4.902688,0,154.21864,1.03507,100.39482
AZE,Azerbaijan,1991,66,0.021220691,66,2.077973038,5.2022314,245.149015,0,0,0,0,5.2022314,0,147.56868,0.77921,96.801125
AZE,Azerbaijan,1992,66,0.024694448,66,2.409932884,5.166747,209.227066,0,0,0,0,5.166747,0,114.76804,0.13956,94.319466
AZE,Azerbaijan,1993,66,0.040119649,66,3.857214783,7.173656,178.80655,0,0,0,0,7.173656,0,84.716255,0.03489,94.055405
AZE,Azerbaijan,1994,66,0.032705824,66,3.167002972,5.41129,165.453406,0,0,0,0,5.41129,0,79.247856,0.04652,86.15903
AZE,Azerbaijan,1995,66,0.029485202,66,2.864072471,4.601075,156.04692,0,0,0,0,4.601075,0,78.33483,0.03489,77.6772
AZE,Azerbaijan,1996,66,0.035731461,66,3.449876954,4.5448923,127.195815,0,0,0,0,4.5448923,0,57.388905,0.03489,69.77202
AZE,Azerbaijan,1997,66,0.04180585,66,4.012825434,5.0623655,121.092275,0,0,0,0,5.0623655,0,54.654705,0.03489,66.40268
AZE,Azerbaijan,1998,66,0.047727274,66,4.555314664,5.769086,120.876084,0,0,0,0,5.769086,0,51.002594,0,69.87349
AZE,Azerbaijan,1999,66,0.036531742,66,3.524420992,4.453226,121.900181,0,0,0,0,4.453226,0,54.654705,0,67.245476
AZE,Azerbaijan,2000,66,0.035571282,66,3.434942872,4.5360217,127.519208,0,0,0,0,4.5360217,0,52.828648,0,74.69056
AZE,Azerbaijan,2001,66,0.030971593,66,3.004117004,3.822062,123.405406,0,0,0,0,3.822062,0,75.7764,0.03489,47.594116
AZE,Azerbaijan,2002,66,0.049251676,66,4.693981164,5.8960457,119.71259,0,0,0,0,5.8960457,0,75.99123,0.02326,43.6981
AZE,Azerbaijan,2003,66,0.055584703,66,5.265773859,7.163306,128.871894,0,0,0,0,7.163306,0,77.9247,0.03489,50.912304
AZE,Azerbaijan,2004,66,0.054391661,66,5.158582202,7.938951,145.9589746,0,0,0,0,7.938951,0,91.375175,0.010699611,54.5731
AZE,Azerbaijan,2005,66,0.054463056,66,5.165003678,8.617157,158.2202266,0,0,0,0,8.617157,0,94.38427,0.037448607,63.798508
AZE,Azerbaijan,2006,66,0.045656493,66,4.366299426,7.164729,156.9268346,0,0,0,0,7.164729,0,99.77681,0.037448607,57.112576
AZE,Azerbaijan,2007,66,0.046295812,66,4.424734526,6.684496,144.3866239,0,0,0,0,6.684496,0,87.84967,0.05838889,56.478565
AZE,Azerbaijan,2008,66,0.042923726,66,4.115710916,6.27205,146.1208203,0,0,0,0,6.27205,0,100.50773,0.045333333,45.567757
AZE,Azerbaijan,2009,66,0.051867668,66,4.931006998,6.452560995,124.4043004,0,0,0,0.005864695,6.4466963,0,85.81977,0.04919444,38.535336
AZE,Azerbaijan,2010,66,0.080141595,66,7.419545291,9.566864789,119.3745247,0,0,0,0.001387789,9.565477,0,81.58022,0.048416667,37.745888
AZE,Azerbaijan,2011,66,0.053022919,66,5.03530534,7.3816075,139.215411,0,0,0,0,7.3816075,0,89.345276,0.042249996,49.827885
AZE,Azerbaijan,2012,66,0.03415823,66,3.302998418,4.9930644,146.1745648,0,0,0,0,4.9930644,0,93.76557,0.043027777,52.365967
AZE,Azerbaijan,2013,66,0.028439842,66,2.765338455,4.276658136,150.3755917,0.21387777,0,0.002180333,0.002180333,4.0584197,0,94.18168,0.03841667,56.155495
AZE,Azerbaijan,2014,66,0.024843386,66,2.42411532,3.812823446,153.4743903,0.27772164,0,0.007856389,0.006230917,3.5210145,0,98.54446,0.023833333,54.906097
AZE,Azerbaijan,2015,66,0.0282442,66,2.746837749,4.724688712,167.2799633,0.29017138,0,0.012387666,0.012387666,4.409742,0,111.46552,0.034583334,55.77986
AZE,Azerbaijan,2016,66,0.034458941,66,3.331107695,5.679175146,164.8099133,0.27851972,0,0.09449944,0.061036386,5.2451196,0,109.30647,0.013833333,55.48961
AZE,Azerbaijan,2017,66,0.031295428,66,3.034574487,5.077307944,162.2380098,0.2718161,0,0.099,0.058814444,4.6476774,0,106.166046,0.011527778,56.060436
AZE,Azerbaijan,2018,66,0.031626635,66,3.065705543,5.25920623,166.2904144,0.25888777,0,0.10387111,0.21880165,4.6776457,0,108.15812,0.008444444,58.12385
AZE,Azerbaijan,2019,66,0.02765442,66,2.691023313,4.83178675,174.7202344,0.31267637,0,0.11651,0.27783138,4.124769,0,117.89236,0.007694444,56.82018
AZE,Azerbaijan,2020,66,0.019514062,66,1.914055161,3.50481621,179.6046511,0.32017806,0,0.12343555,0.2523864,2.8088162,0,123.66787,0.004611111,55.93217
AZE,Azerbaijan,2021,66,0.021050337,66,2.061635602,4.03425326,191.6479156,0.30836695,0,0.14444055,0.23916416,3.3422816,0,128.1744,0.001555556,63.47196
AZE,Azerbaijan,2022,66,0.025677199,66,2.503438567,4.861487,189.3308956,0.32767972,0,0.15877444,0.21717444,4.1578584,0,121.01472,0.001555556,68.31462
UZB,Uzbekistan,1965,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1966,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1967,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1968,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1969,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1970,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1971,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1972,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1973,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1974,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1975,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1976,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1977,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1978,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1979,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1980,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1981,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1982,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1983,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1984,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,1985,67,0.035690476,67,3.446056232,16.060717,450.000076,0,0,0,0,16.060717,0,311.37866,17.30517,121.316246
UZB,Uzbekistan,1986,67,0.030779549,67,2.986045782,13.656183,443.67716,0,0,0,0,13.656183,0,300.1732,19.59076,123.9132
UZB,Uzbekistan,1987,67,0.043848682,67,4.20067422,20.020357,456.578302,0,0,0,0,20.020357,0,314.29364,16.325632,125.95903
UZB,Uzbekistan,1988,67,0.046190362,67,4.415101087,21.18342,458.611257,0,0,0,0,21.18342,0,309.87387,17.958197,130.77919
UZB,Uzbekistan,1989,67,0.033878852,67,3.276868675,16.269806,480.234864,0,0,0,0,16.269806,0,327.5339,20.243784,132.45718
UZB,Uzbekistan,1990,67,0.039218047,67,3.773803464,19.658064,501.250462,0,0,0,0,19.658064,0,348.6389,21.223322,131.38824
UZB,Uzbekistan,1991,67,0.035894716,67,3.465093081,17.833601,496.830813,0,0,0,0,17.833601,0,351.37402,19.420973,126.03582
UZB,Uzbekistan,1992,67,0.039571691,67,3.806537961,18.572847,469.346811,0,0,0,0,18.572847,0,353.13434,15.280791,100.93168
UZB,Uzbekistan,1993,67,0.043254187,67,4.146083259,21.757526,503.015486,0,0,0,0,21.757526,0,384.9148,12.430336,105.67035
UZB,Uzbekistan,1994,67,0.042860069,67,4.109858102,21.160215,493.704641,0,0,0,0,21.160215,0,391.09488,12.554411,90.05535
UZB,Uzbekistan,1995,67,0.037335635,67,3.599185578,18.29785,490.090773,0,0,0,0,18.29785,0,400.8145,10.373733,78.90254
UZB,Uzbekistan,1996,67,0.038193386,67,3.678831556,19.294353,505.175243,0,0,0,0,19.294353,0,417.34,9.691663,78.14358
UZB,Uzbekistan,1997,67,0.034035492,67,3.291520704,17.082527,501.903332,0,0,0,0,17.082527,0,409.35126,9.628582,82.92349
UZB,Uzbekistan,1998,67,0.033985854,67,3.286878049,17.026344,500.983261,0,0,0,0,17.026344,0,410.9875,9.655121,80.34064
UZB,Uzbekistan,1999,67,0.029509387,67,2.866354329,16.831182,570.367052,0,0,0,0,16.831182,0,476.24496,9.651782,84.47031
UZB,Uzbekistan,2000,67,0.029861244,67,2.899540528,17.38414,582.163955,0,0,0,0,17.38414,0,486.73627,11.003521,84.424164
UZB,Uzbekistan,2001,67,0.0302756,67,2.938592396,17.67667,583.85861,0,0,0,0,17.67667,0,490.58624,9.22359,84.04878
UZB,Uzbekistan,2002,67,0.03015896,67,2.927602511,18.05591,598.691409,0,0,0,0,18.05591,0,505.21625,9.822983,83.652176
UZB,Uzbekistan,2003,67,0.038094528,67,3.669658841,20.750017,544.698105,0,0,0,0,20.750017,0,455.455,7.661995,81.58111
UZB,Uzbekistan,2004,67,0.034335945,67,3.319612443,18.71177,544.96156,0,0,0,0,18.71177,0,460.17123,10.35431,74.43602
UZB,Uzbekistan,2005,67,0.036263882,67,3.49948332,19.687696,542.900955,0,0,0,0,19.687696,0,469.21875,9.831249,63.850956
UZB,Uzbekistan,2006,67,0.032623475,67,3.159280753,16.644827,510.210122,0,0,0,0,16.644827,0,433.02872,10.694142,66.48726
UZB,Uzbekistan,2007,67,0.033437216,67,3.235534369,18.25823,546.045156,0,0,0,0,18.25823,0,468.35248,9.210256,68.48242
UZB,Uzbekistan,2008,67,0.023845233,67,2.328988042,12.324634,516.8594485,0,0,0,0,12.324634,0,441.30624,11.6313715,63.921837
UZB,Uzbekistan,2009,67,0.035709735,67,3.447851629,18.10599,507.0323265,0,0,0,0,18.10599,0,440.72876,11.0725765,55.23099
UZB,Uzbekistan,2010,67,0.044719991,67,4.280571962,22.73782,508.448671,0,0,0,0,22.73782,0,440.44,9.231049,58.777622
UZB,Uzbekistan,2011,67,0.029057364,67,2.823687456,15.783091,543.170095,0,0,0,0,15.783091,0,473.56372,9.882212,59.724163
UZB,Uzbekistan,2012,67,0.033150132,67,3.208646168,17.424948,525.637362,0,0,0,0,17.424948,0,462.38498,13.372362,49.88002
UZB,Uzbekistan,2013,67,0.032348954,67,3.133529034,17.08837,528.25108,0,0,0,0,17.08837,0,461.51877,19.96948,46.76283
UZB,Uzbekistan,2014,67,0.030628909,67,2.971865878,16.755793,547.05811,0,0,0,0,16.755793,0,485.485,18.376455,43.196655
UZB,Uzbekistan,2015,67,0.031066604,67,3.013054996,16.213026,521.879575,0,0,0,0,16.213026,0,463.44376,14.784921,43.650894
UZB,Uzbekistan,2016,67,0.037000335,67,3.568015763,18.37640947,496.655213,0,0,0.012429472,0,18.36398,0,433.2689,17.464579,45.921734
UZB,Uzbekistan,2017,67,0.041366981,67,3.972373032,21.11958153,510.542006,0,0,0.016739527,0,21.102842,0,447.82132,16.491726,46.22896
UZB,Uzbekistan,2018,67,0.030153674,67,2.927104492,15.62070939,518.036679,0,0,0.018062389,0,15.602647,0,443.97635,23.624329,50.436
UZB,Uzbekistan,2019,67,0.033027075,67,3.19711607,17.09272628,517.536793,0,0,0.017995777,0.0408575,17.033873,0,445.98196,20.912853,50.64198
UZB,Uzbekistan,2020,67,0.025351366,67,2.472456491,13.14736881,518.605924,0,0,0.017978806,0,13.12939,0,435.83817,28.659058,54.108696
UZB,Uzbekistan,2021,67,0.024035698,67,2.347154283,13.24138222,550.90484,0,0,0.12827222,0.00314,13.10997,0,465.25882,25.81105,59.83497
UZB,Uzbekistan,2022,67,0.025064653,67,2.445177775,14.33460253,571.905084,0,0,0.47976747,0.003128556,13.8517065,0,483.17737,28.67892,60.048794
IRQ,Iraq,1965,68,0.009172304,68,0.908893718,0.20909,22.7958,0,0,0,0,0.20909,0,4.731,0,18.0648
IRQ,Iraq,1966,68,0.010934576,68,1.081630461,0.27443054,25.097501,0,0,0,0,0.27443054,0,5.7665,0,19.331001
IRQ,Iraq,1967,68,0.012393235,68,1.224152318,0.3136347,25.306927,0,0,0,0,0.3136347,0,4.598,0,20.708927
IRQ,Iraq,1968,68,0.014120003,68,1.392340437,0.37897554,26.839622,0,0,0,0,0.37897554,0,4.6075,0,22.232122
IRQ,Iraq,1969,68,0.013468298,68,1.328931389,0.4181797,31.049186,0,0,0,0,0.4181797,0,7.239,0,23.810186
IRQ,Iraq,1970,68,0.013187269,68,1.301562803,0.50965667,38.6476294,0,0,0,0,0.50965667,0,7.4099994,0,31.23763
IRQ,Iraq,1971,68,0.013991739,68,1.379867193,0.59139776,42.267637,0,0,0,0,0.59139776,0,8.7875,0,33.480137
IRQ,Iraq,1972,68,0.011920514,68,1.178008899,0.59139776,49.611768,0,0,0,0,0.59139776,0,8.882501,0,40.729267
IRQ,Iraq,1973,68,0.017679536,68,1.73723997,0.85752696,48.50393,0,0,0,0,0.85752696,0,8.645,0,39.85893
IRQ,Iraq,1974,68,0.025079878,68,2.446626674,1.1827958,47.161147,0,0,0,0,1.1827958,0,7.942,0,39.219147
IRQ,Iraq,1975,68,0.026481696,68,2.579850796,1.3631719,51.476004,0,0,0,0,1.3631719,0,12.3025,0,39.173504
IRQ,Iraq,1976,68,0.020853799,68,2.042780209,1.357258,65.084447,0,0,0,0,1.357258,0,17.1475,0,47.936947
IRQ,Iraq,1977,68,0.024654106,68,2.406090562,1.6736559,67.885484,0,0,0,0,1.6736559,0,11.190999,0,56.694485
IRQ,Iraq,1978,68,0.0292086,68,2.837966943,2.0935483,71.67575,0,0,0,0,2.0935483,0,11.5995,0,60.07625
IRQ,Iraq,1979,68,0.034165886,68,3.303714286,3.0516129,89.31754,0,0,0,0,3.0516129,0,16.6345,0,72.68304
IRQ,Iraq,1980,68,0.020542718,68,2.012920979,2.0403225,99.320959,0,0,0,0,2.0403225,0,12.169499,0,87.15146
IRQ,Iraq,1981,68,0.019406236,68,1.903680377,1.8037633,92.94761,0,0,0,0,1.8037633,0,5.89,0,87.05761
IRQ,Iraq,1982,68,0.018412993,68,1.808008438,1.7741935,96.35552,0,0,0,0,1.7741935,0,6.46,0,89.89552
IRQ,Iraq,1983,68,0.015992058,68,1.574033732,1.7741935,110.9421647,0,0,0,0,1.7741935,0,4.4649997,0,106.477165
IRQ,Iraq,1984,68,0.014654065,68,1.444242489,1.8037633,123.0896195,0,0,0,0,1.8037633,0,5.6049995,0,117.48462
IRQ,Iraq,1985,68,0.012751178,68,1.259063275,1.8037633,141.45856,0,0,0,0,1.8037633,0,8.075,0,133.38356
IRQ,Iraq,1986,68,0.010869002,68,1.075213701,1.7741935,163.23426,0,0,0,0,1.7741935,0,14.725,0,148.50926
IRQ,Iraq,1987,68,0.04111842,68,3.949446936,7.688172,186.97635,0,0,0,0,7.688172,0,35.625,0,151.35135
IRQ,Iraq,1988,68,0.035309997,68,3.410572375,7.688172,217.73358,0,0,0,0,7.688172,0,53.2,0,164.53358
IRQ,Iraq,1989,68,0.030968941,68,3.003867471,7.688172,248.254278,0,0,0,0,7.688172,0,61.274998,0,186.97928
IRQ,Iraq,1990,68,0.061394822,68,5.784352928,13.75078,223.972958,0,0,0,0,13.75078,0,37.809998,0,186.16296
IRQ,Iraq,1991,68,0.044146146,68,4.227966219,6.343286,143.688329,0,0,0,0,6.343286,0,16.529999,0,127.15833
IRQ,Iraq,1992,68,0.06931295,68,6.482007934,15.432721,222.652779,0,0,0,0,15.432721,0,21.564999,0,201.08778
IRQ,Iraq,1993,68,0.061114979,68,5.759505836,18.220175,298.129448,0,0,0,0,18.220175,0,24.224998,0,273.90445
IRQ,Iraq,1994,68,0.054400164,68,5.159347103,18.474564,339.60493,0,0,0,0,18.474564,0,30.115,0,309.48993
IRQ,Iraq,1995,68,0.062717473,68,5.901613051,21.052896,335.67832,0,0,0,0,21.052896,0,30.115,0,305.56332
IRQ,Iraq,1996,68,0.056781778,68,5.373084502,19.18901,337.943099,0,0,0,0,19.18901,0,30.779999,0,307.1631
IRQ,Iraq,1997,68,0.048391011,68,4.615740734,19.539948,403.792928,0,0,0,0,19.539948,0,28.974998,0,374.81793
IRQ,Iraq,1998,68,0.061199688,68,5.767028442,18.326118,299.4479,0,0,0,0,18.326118,0,28.025,0,271.4229
IRQ,Iraq,1999,68,0.04810846,68,4.590026873,10.524072,218.7572,0,0,0,0,10.524072,0,30.21,0,188.5472
IRQ,Iraq,2000,68,0.030178605,68,2.929453708,9.452244,313.2101,0,0,0,0,9.452244,0,29.925,0,283.2851
IRQ,Iraq,2001,68,0.031103056,68,3.016483755,10.87277,349.5724,0,0,0,0,10.87277,0,26.22,0,323.3524
IRQ,Iraq,2002,68,0.040420832,68,3.885046426,13.310002,329.285698,0,0,0,0,13.310002,0,22.419998,0,306.8657
IRQ,Iraq,2003,68,0.047515104,68,4.535982703,13.7927,290.280329,0,0,0,0,13.7927,0,14.819999,0,275.46033
IRQ,Iraq,2004,68,0.053540022,68,5.081916321,16.569277,309.4746,0,0,0,0,16.569277,0,9.5,0,299.9746
IRQ,Iraq,2005,68,0.047613237,68,4.544925112,14.013028,294.3095,0,0,0,0,14.013028,0,13.775,0,280.5345
IRQ,Iraq,2006,68,0.049743125,68,4.738599744,14.200732,285.4813,0,0,0,0,14.200732,0,13.775,0,271.7063
IRQ,Iraq,2007,68,0.044636197,68,4.272893972,12.911794,289.26734,0,0,0,0,12.911794,0,45.42957,0,243.83777
IRQ,Iraq,2008,68,0.024399856,68,2.38186839,8.239191,337.67375,0,0,0,0,8.239191,0,64.57625,0,273.0975
IRQ,Iraq,2009,68,0.023835154,68,2.328026496,7.903961,331.6094,0,0,0,0,7.903961,0,68.5273,0,263.0821
IRQ,Iraq,2010,68,0.027090088,68,2.637557163,10.033917,370.39071,0,0,0,0,10.033917,0,71.35259,0,299.03812
IRQ,Iraq,2011,68,0.024550432,68,2.396215066,9.378071,381.9921,0,0,0,0,9.378071,0,63.0192,0,318.9729
IRQ,Iraq,2012,68,0.029052947,68,2.823270365,12.056041,414.967922,0,0,0,0,12.056041,0,63.413452,0,351.55447
IRQ,Iraq,2013,68,0.027495787,68,2.675999963,12.68687694,461.41167,0,0,0.12618694,0,12.56069,0,70.72655,0,390.68512
IRQ,Iraq,2014,68,0.016902218,68,1.662128141,7.83607089,463.61199,0,0,0.15523139,0,7.6808395,0,75.30834,0,388.30365
IRQ,Iraq,2015,68,0.015130534,68,1.490501353,7.01099742,463.36747,0,0,0.15432082,0,6.8566766,0,73.01097,0,390.3565
IRQ,Iraq,2016,68,0.01755466,68,1.725181017,9.1783275,522.8428,0,0,0.1534075,0,9.02492,0,98.95578,0,423.88702
IRQ,Iraq,2017,68,0.010040935,68,0.994111707,5.94369398,591.946255,0,0,0.15250528,0,5.7911887,0,114.268555,0,477.6777
